book,projection_id,sport,league,player_id,player_name,team,opponent,position,game_id,stat_type,stat,map_from,map_to,combo,combo_players,voidable,board_time,start_time,open_line,open_seen_at,current_line,current_odds_type,last_seen_at,status
prizepicks,15198652,cs2,CS2,340239,nosraC,Voca,DENDELE,G,CS2_match_c8Jc5k5LaNIJXbthN0kAFULj,MAP 3 Headshots,headshots,3,3,0,,1,2026-09-25T16:30:00.000-04:00,2026-09-25T18:00:00.000-04:00,7.0,2026-09-25T20:34:07+00:00,7.0,standard,2026-09-25T21:53:34+00:00,pre_game
prizepicks,15236652,cs2,CS2,301686,device,100 Thieves,Astralis,G,Astralis100 Thieves46291.25,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,30.5,2026-09-25T20:56:21+00:00,30.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236653,cs2,CS2,301688,rain,100 Thieves,Astralis,G,Astralis100 Thieves46291.25,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,29.5,2026-09-25T20:56:21+00:00,28.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236654,cs2,CS2,329408,Gizmy,100 Thieves,Astralis,G,Astralis100 Thieves46291.25,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,27.5,2026-09-25T20:56:21+00:00,27.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236655,cs2,CS2,301691,poiii,100 Thieves,Astralis,G,Astralis100 Thieves46291.25,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,31.5,2026-09-25T20:56:21+00:00,31.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236656,cs2,CS2,301690,sirah,100 Thieves,Astralis,G,Astralis100 Thieves46291.25,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,28.5,2026-09-25T20:56:21+00:00,28.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236657,cs2,CS2,291751,phzy,Astralis,100 Thieves,G,Astralis100 Thieves46291.25,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,29.5,2026-09-25T20:56:21+00:00,29.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236658,cs2,CS2,237532,HooXi,Astralis,100 Thieves,G,Astralis100 Thieves46291.25,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,25.0,2026-09-25T20:56:21+00:00,25.0,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236659,cs2,CS2,169105,jabbi,Astralis,100 Thieves,G,Astralis100 Thieves46291.25,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,31.5,2026-09-25T20:56:21+00:00,31.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236660,cs2,CS2,168368,Staehr,Astralis,100 Thieves,G,Astralis100 Thieves46291.25,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,32.5,2026-09-25T20:56:21+00:00,32.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236661,cs2,CS2,291752,ryu,Astralis,100 Thieves,G,Astralis100 Thieves46291.25,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,29.5,2026-09-25T20:56:21+00:00,29.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236662,cs2,CS2,301686,device,100 Thieves,Astralis,G,Astralis100 Thieves46291.25,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,10.0,2026-09-25T20:56:21+00:00,10.0,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236663,cs2,CS2,301688,rain,100 Thieves,Astralis,G,Astralis100 Thieves46291.25,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,17.5,2026-09-25T20:56:21+00:00,17.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236664,cs2,CS2,329408,Gizmy,100 Thieves,Astralis,G,Astralis100 Thieves46291.25,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,15.5,2026-09-25T20:56:21+00:00,15.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236665,cs2,CS2,301691,poiii,100 Thieves,Astralis,G,Astralis100 Thieves46291.25,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,18.5,2026-09-25T20:56:21+00:00,17.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236666,cs2,CS2,301690,sirah,100 Thieves,Astralis,G,Astralis100 Thieves46291.25,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,16.5,2026-09-25T20:56:21+00:00,16.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236667,cs2,CS2,291751,phzy,Astralis,100 Thieves,G,Astralis100 Thieves46291.25,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,8.5,2026-09-25T20:56:21+00:00,8.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236668,cs2,CS2,237532,HooXi,Astralis,100 Thieves,G,Astralis100 Thieves46291.25,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,14.0,2026-09-25T20:56:21+00:00,14.0,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236669,cs2,CS2,169105,jabbi,Astralis,100 Thieves,G,Astralis100 Thieves46291.25,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,21.0,2026-09-25T20:56:21+00:00,21.0,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236670,cs2,CS2,168368,Staehr,Astralis,100 Thieves,G,Astralis100 Thieves46291.25,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,18.5,2026-09-25T20:56:21+00:00,18.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236671,cs2,CS2,291752,ryu,Astralis,100 Thieves,G,Astralis100 Thieves46291.25,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T06:00:00.000-04:00,16.5,2026-09-25T20:56:21+00:00,16.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236672,cs2,CS2,328534,Brollan,HEROIC,Sangal,G,SangalHEROIC46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,29.5,2026-09-25T20:56:21+00:00,29.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236673,cs2,CS2,328535,MartinezSa,HEROIC,Sangal,G,SangalHEROIC46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,31.5,2026-09-25T20:56:21+00:00,31.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236674,cs2,CS2,247237,nilo,HEROIC,Sangal,G,SangalHEROIC46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,32.5,2026-09-25T20:56:21+00:00,32.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236675,cs2,CS2,291757,Chr1zn,HEROIC,Sangal,G,SangalHEROIC46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,27.5,2026-09-25T20:56:21+00:00,27.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236676,cs2,CS2,291758,susp,HEROIC,Sangal,G,SangalHEROIC46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,27.5,2026-09-25T20:56:21+00:00,27.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236677,cs2,CS2,328534,Brollan,HEROIC,Sangal,G,SangalHEROIC46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,17.5,2026-09-25T20:56:21+00:00,17.0,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236678,cs2,CS2,328535,MartinezSa,HEROIC,Sangal,G,SangalHEROIC46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,12.5,2026-09-25T20:56:21+00:00,12.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236679,cs2,CS2,247237,nilo,HEROIC,Sangal,G,SangalHEROIC46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,19.5,2026-09-25T20:56:21+00:00,19.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236680,cs2,CS2,291757,Chr1zn,HEROIC,Sangal,G,SangalHEROIC46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,15.5,2026-09-25T20:56:21+00:00,15.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236681,cs2,CS2,291758,susp,HEROIC,Sangal,G,SangalHEROIC46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,15.5,2026-09-25T20:56:21+00:00,15.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236682,cs2,CS2,169153,VINI,Imperial,Bounty Hunters,G,Bounty HuntersImperial46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,27.5,2026-09-25T20:56:21+00:00,27.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236683,cs2,CS2,327490,saadzin,Imperial,Bounty Hunters,G,Bounty HuntersImperial46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,29.5,2026-09-25T20:56:21+00:00,29.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236684,cs2,CS2,173744,noway,Imperial,Bounty Hunters,G,Bounty HuntersImperial46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,29.5,2026-09-25T20:56:21+00:00,29.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236685,cs2,CS2,303132,decenty,Imperial,Bounty Hunters,G,Bounty HuntersImperial46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,31.5,2026-09-25T20:56:21+00:00,31.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236686,cs2,CS2,169159,chelo,Imperial,Bounty Hunters,G,Bounty HuntersImperial46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,28.5,2026-09-25T20:56:21+00:00,28.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236692,cs2,CS2,169153,VINI,Imperial,Bounty Hunters,G,Bounty HuntersImperial46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,13.5,2026-09-25T20:56:21+00:00,13.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236693,cs2,CS2,327490,saadzin,Imperial,Bounty Hunters,G,Bounty HuntersImperial46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,10.5,2026-09-25T20:56:21+00:00,10.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236694,cs2,CS2,173744,noway,Imperial,Bounty Hunters,G,Bounty HuntersImperial46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,16.5,2026-09-25T20:56:21+00:00,16.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236695,cs2,CS2,303132,decenty,Imperial,Bounty Hunters,G,Bounty HuntersImperial46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,18.5,2026-09-25T20:56:21+00:00,18.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236696,cs2,CS2,169159,chelo,Imperial,Bounty Hunters,G,Bounty HuntersImperial46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,18.5,2026-09-25T20:56:21+00:00,18.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236687,cs2,CS2,304159,pepe,Bounty Hunters,Imperial,G,Bounty HuntersImperial46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,27.5,2026-09-25T21:00:41+00:00,27.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236688,cs2,CS2,337785,urban0,Bounty Hunters,Imperial,G,Bounty HuntersImperial46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,27.5,2026-09-25T21:00:41+00:00,25.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236689,cs2,CS2,238974,ponter,Bounty Hunters,Imperial,G,Bounty HuntersImperial46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,23.5,2026-09-25T21:00:41+00:00,23.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236690,cs2,CS2,201961,zock,Bounty Hunters,Imperial,G,Bounty HuntersImperial46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,28.5,2026-09-25T21:00:41+00:00,26.0,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236691,cs2,CS2,199253,KAISER,Bounty Hunters,Imperial,G,Bounty HuntersImperial46291.375,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,25.5,2026-09-25T21:00:41+00:00,24.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236697,cs2,CS2,304159,pepe,Bounty Hunters,Imperial,G,Bounty HuntersImperial46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,16.5,2026-09-25T21:00:41+00:00,16.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236698,cs2,CS2,337785,urban0,Bounty Hunters,Imperial,G,Bounty HuntersImperial46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,16.0,2026-09-25T21:00:41+00:00,16.0,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236699,cs2,CS2,238974,ponter,Bounty Hunters,Imperial,G,Bounty HuntersImperial46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,13.5,2026-09-25T21:00:41+00:00,13.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236700,cs2,CS2,201961,zock,Bounty Hunters,Imperial,G,Bounty HuntersImperial46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,14.5,2026-09-25T21:00:41+00:00,14.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236701,cs2,CS2,199253,KAISER,Bounty Hunters,Imperial,G,Bounty HuntersImperial46291.375,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T09:00:00.000-04:00,10.5,2026-09-25T21:00:41+00:00,10.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236702,cs2,CS2,343453,Rkzinho,paiN,Galorys,G,GaloryspaiN46291.5208333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T12:30:00.000-04:00,31.5,2026-09-25T21:00:41+00:00,30.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236703,cs2,CS2,168351,biguzera,paiN,Galorys,G,GaloryspaiN46291.5208333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T12:30:00.000-04:00,27.5,2026-09-25T21:00:41+00:00,27.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236704,cs2,CS2,317398,saffee,paiN,Galorys,G,GaloryspaiN46291.5208333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T12:30:00.000-04:00,28.5,2026-09-25T21:00:41+00:00,28.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236705,cs2,CS2,346679,Tatu,paiN,Galorys,G,GaloryspaiN46291.5208333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T12:30:00.000-04:00,29.5,2026-09-25T21:00:41+00:00,28.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236706,cs2,CS2,332199,snow,paiN,Galorys,G,GaloryspaiN46291.5208333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T12:30:00.000-04:00,29.5,2026-09-25T21:00:41+00:00,29.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236707,cs2,CS2,330333,PKL,Galorys,paiN,G,GaloryspaiN46291.5208333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T12:30:00.000-04:00,22.5,2026-09-25T21:00:41+00:00,22.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236708,cs2,CS2,330334,detr0ittJ,Galorys,paiN,G,GaloryspaiN46291.5208333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T12:30:00.000-04:00,26.5,2026-09-25T21:00:41+00:00,26.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236709,cs2,CS2,261826,tomate,Galorys,paiN,G,GaloryspaiN46291.5208333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T12:30:00.000-04:00,29.5,2026-09-25T21:00:41+00:00,29.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236710,cs2,CS2,261828,gbb,Galorys,paiN,G,GaloryspaiN46291.5208333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T12:30:00.000-04:00,28.5,2026-09-25T21:00:41+00:00,28.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236711,cs2,CS2,261830,destiny,Galorys,paiN,G,GaloryspaiN46291.5208333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T12:30:00.000-04:00,28.5,2026-09-25T21:00:41+00:00,27.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236712,cs2,CS2,343453,Rkzinho,paiN,Galorys,G,GaloryspaiN46291.5208333333,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T12:30:00.000-04:00,18.5,2026-09-25T21:00:41+00:00,18.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236713,cs2,CS2,168351,biguzera,paiN,Galorys,G,GaloryspaiN46291.5208333333,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T12:30:00.000-04:00,14.5,2026-09-25T21:00:41+00:00,14.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236714,cs2,CS2,317398,saffee,paiN,Galorys,G,GaloryspaiN46291.5208333333,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T12:30:00.000-04:00,9.5,2026-09-25T21:00:41+00:00,9.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236716,cs2,CS2,332199,snow,paiN,Galorys,G,GaloryspaiN46291.5208333333,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T12:30:00.000-04:00,15.5,2026-09-25T21:00:41+00:00,15.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236717,cs2,CS2,330333,PKL,Galorys,paiN,G,GaloryspaiN46291.5208333333,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T12:30:00.000-04:00,12.5,2026-09-25T21:00:41+00:00,12.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236718,cs2,CS2,330334,detr0ittJ,Galorys,paiN,G,GaloryspaiN46291.5208333333,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T12:30:00.000-04:00,8.5,2026-09-25T21:00:41+00:00,8.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236719,cs2,CS2,261826,tomate,Galorys,paiN,G,GaloryspaiN46291.5208333333,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T12:30:00.000-04:00,15.5,2026-09-25T21:00:41+00:00,15.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236720,cs2,CS2,261828,gbb,Galorys,paiN,G,GaloryspaiN46291.5208333333,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T12:30:00.000-04:00,14.5,2026-09-25T21:00:41+00:00,14.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15236721,cs2,CS2,261830,destiny,Galorys,paiN,G,GaloryspaiN46291.5208333333,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:50:00.000-04:00,2026-09-26T12:30:00.000-04:00,13.5,2026-09-25T21:00:41+00:00,13.5,standard,2026-09-26T01:01:21+00:00,pre_game
prizepicks,15215040,cs2,CS2,338741,PKL,Galorys,,G,CS2_match_avZgCqXGXnWFOWFbmWt1Jjd1,MAP 3 Kills,kills,3,3,0,,1,2026-09-25T17:30:00.000-04:00,2026-09-25T19:00:00.000-04:00,12.5,2026-09-25T21:31:23+00:00,12.5,standard,2026-09-25T22:39:32+00:00,pre_game
prizepicks,15215045,cs2,CS2,338741,PKL,Galorys,,G,CS2_match_avZgCqXGXnWFOWFbmWt1Jjd1,MAP 3 Headshots,headshots,3,3,0,,1,2026-09-25T17:30:00.000-04:00,2026-09-25T19:00:00.000-04:00,7.0,2026-09-25T21:31:23+00:00,7.0,standard,2026-09-25T22:39:32+00:00,pre_game
prizepicks,15215041,cs2,CS2,338742,detr0ittJ,Galorys,,G,CS2_match_avZgCqXGXnWFOWFbmWt1Jjd1,MAP 3 Kills,kills,3,3,0,,1,2026-09-25T17:30:00.000-04:00,2026-09-25T19:00:00.000-04:00,14.0,2026-09-25T21:31:23+00:00,14.0,standard,2026-09-25T22:39:32+00:00,pre_game
prizepicks,15215042,cs2,CS2,261216,tomate,Galorys,,G,CS2_match_avZgCqXGXnWFOWFbmWt1Jjd1,MAP 3 Kills,kills,3,3,0,,1,2026-09-25T17:30:00.000-04:00,2026-09-25T19:00:00.000-04:00,15.5,2026-09-25T21:31:23+00:00,15.5,standard,2026-09-25T22:39:32+00:00,pre_game
prizepicks,15215047,cs2,CS2,261216,tomate,Galorys,,G,CS2_match_avZgCqXGXnWFOWFbmWt1Jjd1,MAP 3 Headshots,headshots,3,3,0,,1,2026-09-25T17:30:00.000-04:00,2026-09-25T19:00:00.000-04:00,8.0,2026-09-25T21:31:23+00:00,8.0,standard,2026-09-25T22:39:32+00:00,pre_game
prizepicks,15215043,cs2,CS2,261218,gbb,Galorys,,G,CS2_match_avZgCqXGXnWFOWFbmWt1Jjd1,MAP 3 Kills,kills,3,3,0,,1,2026-09-25T17:30:00.000-04:00,2026-09-25T19:00:00.000-04:00,15.5,2026-09-25T21:31:23+00:00,15.5,standard,2026-09-25T22:39:32+00:00,pre_game
prizepicks,15215048,cs2,CS2,261218,gbb,Galorys,,G,CS2_match_avZgCqXGXnWFOWFbmWt1Jjd1,MAP 3 Headshots,headshots,3,3,0,,1,2026-09-25T17:30:00.000-04:00,2026-09-25T19:00:00.000-04:00,7.5,2026-09-25T21:31:23+00:00,7.5,standard,2026-09-25T22:39:32+00:00,pre_game
prizepicks,15215044,cs2,CS2,261220,destiny,Galorys,,G,CS2_match_avZgCqXGXnWFOWFbmWt1Jjd1,MAP 3 Kills,kills,3,3,0,,1,2026-09-25T17:30:00.000-04:00,2026-09-25T19:00:00.000-04:00,14.5,2026-09-25T21:31:23+00:00,14.5,standard,2026-09-25T22:39:32+00:00,pre_game
prizepicks,15215049,cs2,CS2,261220,destiny,Galorys,,G,CS2_match_avZgCqXGXnWFOWFbmWt1Jjd1,MAP 3 Headshots,headshots,3,3,0,,1,2026-09-25T17:30:00.000-04:00,2026-09-25T19:00:00.000-04:00,7.0,2026-09-25T21:31:23+00:00,7.0,standard,2026-09-25T22:39:32+00:00,pre_game
prizepicks,15215529,cs2,CS2,326344,bnc,ALKA,MEIA NOITE,G,CS2_match_Ldp1rAFF9qpVTAbnwCJRJnJ,MAP 3 Kills,kills,3,3,0,,1,2026-09-25T17:30:00.000-04:00,2026-09-25T19:10:00.000-04:00,14.5,2026-09-25T21:31:23+00:00,14.5,standard,2026-09-25T23:09:40+00:00,pre_game
prizepicks,15215537,cs2,CS2,326344,bnc,ALKA,MEIA NOITE,G,CS2_match_Ldp1rAFF9qpVTAbnwCJRJnJ,MAP 3 Headshots,headshots,3,3,0,,1,2026-09-25T17:30:00.000-04:00,2026-09-25T19:10:00.000-04:00,7.5,2026-09-25T21:31:23+00:00,7.5,standard,2026-09-25T23:09:40+00:00,pre_game
